0,nan,15.85270556026846,20.284749105370768,nan,1,0.3829444646835327,0.41261810064315796
1,nan,17.09192645114021,20.502635955801225,nan,1,0.37945225834846497,0.411060631275177
2,nan,16.210786539620056,18.066398420918414,nan,1,0.1224241852760315,0.90598464012146
3,nan,15.336886094453524,17.86002664365252,nan,1,0.11874246597290039,0.9066956639289856
4,nan,14.863291578320226,20.864235941178443,nan,1,0.3838304877281189,0.0871315523982048
5,nan,12.845270277751982,20.858653070476944,nan,1,0.38391947746276855,0.08707952499389648
6,nan,18.026194814107907,23.980917630040672,nan,1,0.3796803280711174,0.08141884952783585
7,nan,17.911587412487492,23.838427673621815,nan,1,0.38177016377449036,0.08133698254823685
8,nan,17.91001697218824,22.221382432427987,nan,1,0.38006889820098877,0.08498615026473999
9,nan,17.177666640656735,22.06849600891617,nan,1,0.38242653012275696,0.08499012142419815
10,nan,20.88947086280629,26.780676084021273,nan,1,0.3819947838783264,0.07732453942298889
11,nan,21.124278500001648,26.679933259533694,nan,1,0.38339799642562866,0.07775969058275223
12,nan,17.085674977861938,23.457681076195165,nan,1,0.12079542875289917,0.9164336919784546
13,nan,20.40937156183446,23.25716682150475,nan,1,0.38216495513916016,0.08240549266338348
14,nan,17.577724112895105,22.91554565357199,nan,1,0.3853228986263275,0.08069731295108795
15,nan,16.378588328564256,23.079868335123706,nan,1,0.11726439744234085,0.9185581803321838
16,nan,16.999604376321418,21.81286201725008,nan,1,0.38491252064704895,0.08710075914859772
17,nan,17.722301862706935,21.96574473687494,nan,1,0.1175236701965332,0.9156419038772583
18,nan,22.448418169128153,26.793042762094295,nan,1,0.11080300807952881,0.9255711436271667
19,nan,25.82654177348002,27.183336848383497,nan,1,0.11631125211715698,0.9233626127243042
20,nan,21.073319991004446,27.66213945620647,nan,1,0.11552531272172928,0.425009548664093
21,nan,25.22497508002801,27.845212736429364,nan,1,0.11804074048995972,0.4248582422733307
22,nan,15.891321195124938,20.334773176913686,nan,1,0.3821583688259125,0.08882520347833633
23,nan,19.841551736087684,20.573426826891534,nan,1,0.121670663356781,0.9114397168159485
24,nan,13.522370046855116,20.406697224191806,nan,1,0.38098445534706116,0.4113995134830475
25,nan,17.64081679462977,17.85286348497528,nan,1,0.3813880681991577,0.09322056174278259
